split,row_id,template,source_prompt,source_target,system_message,user_message,assistant_message,meta_json
train,1165,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> JBU7381, <ALT> 5000ft, <RWY> 05R, <DIST> 16.1NM [Pilot]: Greensboro Approach, <F#> JBU7381, level 7000 feet, inbound for landing.","[ATC]: JBU7381, radar contact, descend and maintain 5000, expect ILS Runway 05R.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, JBU7381, level 7000 feet, inbound for landing.
Structured context:
- callsign: JBU7381
- runway: 05R
- taxi_route: Hotel, Lima, Bravo
- gate: B2
- wind_dir_deg: 220
- wind_spd_kt: 6
- distance_mi: 15
- distance_nm: 16.1
- pilot_alt_ft: 7000
- assigned_alt_ft: 5000
- hold_short_runway: 23R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU7381, radar contact, descend and maintain 5000, expect ILS Runway 05R.
SLOT_GROUNDING: callsign=JBU7381; runway=05R; taxiway=HOTEL,LIMA,BRAVO; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23R; cross_runway=NA","{""callsign"": ""JBU7381"", ""pilot_alt"": 7000, ""assign_alt"": 5000, ""dist_nm"": 16.1, ""dist_mi"": 15, ""rwy"": ""05R"", ""hs_rwy"": ""23R"", ""wind_dir"": 220, ""wind_spd"": 6, ""gate"": ""B2"", ""route"": ""Hotel, Lima, Bravo""}"
train,1166,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> FFT356, <WIND> 290 at 13, <RWY> 14, <DIST> 7mi [Pilot]: Greensboro Tower, <F#> FFT356, <DIST> 7 miles out.","[ATC]: FFT356, wind 290 at 13, Runway 14 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, FFT356, 7 miles out.
Structured context:
- callsign: FFT356
- runway: 14
- taxi_route: Lima, Alpha, Delta
- gate: B4
- wind_dir_deg: 290
- wind_spd_kt: 13
- distance_mi: 7
- distance_nm: 6.6
- pilot_alt_ft: 10000
- assigned_alt_ft: 5000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT356, wind 290 at 13, Runway 14 cleared to land.
SLOT_GROUNDING: callsign=FFT356; runway=14; taxiway=LIMA,ALPHA,DELTA; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""FFT356"", ""pilot_alt"": 10000, ""assign_alt"": 5000, ""dist_nm"": 6.6, ""dist_mi"": 7, ""rwy"": ""14"", ""hs_rwy"": ""32"", ""wind_dir"": 290, ""wind_spd"": 13, ""gate"": ""B4"", ""route"": ""Lima, Alpha, Delta""}"
train,1167,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> SWA4317, <WIND> 330 at 7, <RWY> 14, <DIST> 4mi [Pilot]: Greensboro Tower, <F#> SWA4317, <DIST> 4 miles out.","[ATC]: SWA4317, wind 330 at 7, Runway 14 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, SWA4317, 4 miles out.
Structured context:
- callsign: SWA4317
- runway: 14
- taxi_route: Juliet, Charlie
- gate: C3
- wind_dir_deg: 330
- wind_spd_kt: 7
- distance_mi: 4
- distance_nm: 4.5
- pilot_alt_ft: 9000
- assigned_alt_ft: 3000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA4317, wind 330 at 7, Runway 14 cleared to land.
SLOT_GROUNDING: callsign=SWA4317; runway=14; taxiway=JULIET,CHARLIE; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""SWA4317"", ""pilot_alt"": 9000, ""assign_alt"": 3000, ""dist_nm"": 4.5, ""dist_mi"": 4, ""rwy"": ""14"", ""hs_rwy"": ""23L"", ""wind_dir"": 330, ""wind_spd"": 7, ""gate"": ""C3"", ""route"": ""Juliet, Charlie""}"
train,1168,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> UAL9795, <TXWY> Hotel, Delta, Alpha, <GATE> A5 [Pilot]: Greensboro Ground, <F#> UAL9795, clear of active, request taxi to Gate <GATE> A5.","[ATC]: UAL9795, taxi to Gate A5 via Hotel, Delta, Alpha.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, UAL9795, clear of active, request taxi to Gate A5.
Structured context:
- callsign: UAL9795
- runway: 23R
- taxi_route: Hotel, Delta, Alpha
- gate: A5
- wind_dir_deg: 300
- wind_spd_kt: 8
- distance_mi: 10
- distance_nm: 10.0
- pilot_alt_ft: 6000
- assigned_alt_ft: 4000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL9795, taxi to Gate A5 via Hotel, Delta, Alpha.
SLOT_GROUNDING: callsign=UAL9795; runway=23R; taxiway=HOTEL,DELTA,ALPHA; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""UAL9795"", ""pilot_alt"": 6000, ""assign_alt"": 4000, ""dist_nm"": 10.0, ""dist_mi"": 10, ""rwy"": ""23R"", ""hs_rwy"": ""05L"", ""wind_dir"": 300, ""wind_spd"": 8, ""gate"": ""A5"", ""route"": ""Hotel, Delta, Alpha""}"
train,1169,ground_taxi_hold_short,"[Instruction]: You are ATC Ground Control. Issue taxi instructions and include a hold short restriction when required. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Runway <RWY> [RUNWAY] via <TXWY> [ROUTE], hold short of Runway <HSRWY> [RUNWAY]. [Scenario]: <F#> SWA1184, <GATE> A5, <RWY> 14, <TXWY> Charlie, Bravo, Alpha, <HSRWY> 05L [Pilot]: Greensboro Ground, <F#> SWA1184, at Gate <GATE> A5, request taxi to Runway <RWY> 14.","[ATC]: SWA1184, taxi to Runway 14 via Charlie, Bravo, Alpha, hold short of Runway 05L.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, SWA1184, at Gate A5, request taxi to Runway 14.
Structured context:
- callsign: SWA1184
- runway: 14
- taxi_route: Charlie, Bravo, Alpha
- gate: A5
- wind_dir_deg: 210
- wind_spd_kt: 9
- distance_mi: 15
- distance_nm: 15.2
- pilot_alt_ft: 7000
- assigned_alt_ft: 6000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA1184, taxi to Runway 14 via Charlie, Bravo, Alpha, hold short of Runway 05L.
SLOT_GROUNDING: callsign=SWA1184; runway=05L,14; taxiway=CHARLIE,BRAVO,ALPHA; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""SWA1184"", ""pilot_alt"": 7000, ""assign_alt"": 6000, ""dist_nm"": 15.2, ""dist_mi"": 15, ""rwy"": ""14"", ""hs_rwy"": ""05L"", ""wind_dir"": 210, ""wind_spd"": 9, ""gate"": ""A5"", ""route"": ""Charlie, Bravo, Alpha""}"
train,1170,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> N3238J, <ALT> 4000ft, <RWY> 32, <DIST> 15.5NM [Pilot]: Greensboro Approach, <F#> N3238J, level 7000 feet, inbound for landing.","[ATC]: N3238J, radar contact, descend and maintain 4000, expect ILS Runway 32.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, N3238J, level 7000 feet, inbound for landing.
Structured context:
- callsign: N3238J
- runway: 32
- taxi_route: Kilo, Foxtrot
- gate: C3
- wind_dir_deg: 320
- wind_spd_kt: 7
- distance_mi: 15
- distance_nm: 15.5
- pilot_alt_ft: 7000
- assigned_alt_ft: 4000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: N3238J, radar contact, descend and maintain 4000, expect ILS Runway 32.
SLOT_GROUNDING: callsign=N3238J; runway=32; taxiway=KILO,FOXTROT; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""N3238J"", ""pilot_alt"": 7000, ""assign_alt"": 4000, ""dist_nm"": 15.5, ""dist_mi"": 15, ""rwy"": ""32"", ""hs_rwy"": ""23L"", ""wind_dir"": 320, ""wind_spd"": 7, ""gate"": ""C3"", ""route"": ""Kilo, Foxtrot""}"
train,1171,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> SWA8450, <WIND> 280 at 7, <RWY> 05R, <DIST> 4mi [Pilot]: Greensboro Tower, <F#> SWA8450, <DIST> 4 miles out.","[ATC]: SWA8450, wind 280 at 7, Runway 05R cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, SWA8450, 4 miles out.
Structured context:
- callsign: SWA8450
- runway: 05R
- taxi_route: Lima, Foxtrot, Hotel
- gate: C5
- wind_dir_deg: 280
- wind_spd_kt: 7
- distance_mi: 4
- distance_nm: 4.4
- pilot_alt_ft: 9000
- assigned_alt_ft: 5000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA8450, wind 280 at 7, Runway 05R cleared to land.
SLOT_GROUNDING: callsign=SWA8450; runway=05R; taxiway=LIMA,FOXTROT,HOTEL; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""SWA8450"", ""pilot_alt"": 9000, ""assign_alt"": 5000, ""dist_nm"": 4.4, ""dist_mi"": 4, ""rwy"": ""05R"", ""hs_rwy"": ""05L"", ""wind_dir"": 280, ""wind_spd"": 7, ""gate"": ""C5"", ""route"": ""Lima, Foxtrot, Hotel""}"
train,1172,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> DAL636, <TXWY> Kilo, Juliet, <GATE> D4 [Pilot]: Greensboro Ground, <F#> DAL636, clear of active, request taxi to Gate <GATE> D4.","[ATC]: DAL636, taxi to Gate D4 via Kilo, Juliet.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, DAL636, clear of active, request taxi to Gate D4.
Structured context:
- callsign: DAL636
- runway: 23R
- taxi_route: Kilo, Juliet
- gate: D4
- wind_dir_deg: 210
- wind_spd_kt: 9
- distance_mi: 15
- distance_nm: 20.8
- pilot_alt_ft: 10000
- assigned_alt_ft: 3000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: DAL636, taxi to Gate D4 via Kilo, Juliet.
SLOT_GROUNDING: callsign=DAL636; runway=23R; taxiway=KILO,JULIET; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""DAL636"", ""pilot_alt"": 10000, ""assign_alt"": 3000, ""dist_nm"": 20.8, ""dist_mi"": 15, ""rwy"": ""23R"", ""hs_rwy"": ""23L"", ""wind_dir"": 210, ""wind_spd"": 9, ""gate"": ""D4"", ""route"": ""Kilo, Juliet""}"
train,1173,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> UAL8287, <WIND> 210 at 15, <RWY> 05L, <DIST> 15mi [Pilot]: Greensboro Tower, <F#> UAL8287, <DIST> 15 miles out.","[ATC]: UAL8287, wind 210 at 15, Runway 05L cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, UAL8287, 15 miles out.
Structured context:
- callsign: UAL8287
- runway: 05L
- taxi_route: Hotel, Alpha, Charlie
- gate: B2
- wind_dir_deg: 210
- wind_spd_kt: 15
- distance_mi: 15
- distance_nm: 18.6
- pilot_alt_ft: 7000
- assigned_alt_ft: 6000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL8287, wind 210 at 15, Runway 05L cleared to land.
SLOT_GROUNDING: callsign=UAL8287; runway=05L; taxiway=HOTEL,ALPHA,CHARLIE; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""UAL8287"", ""pilot_alt"": 7000, ""assign_alt"": 6000, ""dist_nm"": 18.6, ""dist_mi"": 15, ""rwy"": ""05L"", ""hs_rwy"": ""32"", ""wind_dir"": 210, ""wind_spd"": 15, ""gate"": ""B2"", ""route"": ""Hotel, Alpha, Charlie""}"
train,1174,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> AAL4932, <TXWY> Delta, Bravo, Alpha, <GATE> D4 [Pilot]: Greensboro Ground, <F#> AAL4932, clear of active, request taxi to Gate <GATE> D4.","[ATC]: AAL4932, taxi to Gate D4 via Delta, Bravo, Alpha.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, AAL4932, clear of active, request taxi to Gate D4.
Structured context:
- callsign: AAL4932
- runway: 05R
- taxi_route: Delta, Bravo, Alpha
- gate: D4
- wind_dir_deg: 310
- wind_spd_kt: 7
- distance_mi: 8
- distance_nm: 7.7
- pilot_alt_ft: 8000
- assigned_alt_ft: 5000
- hold_short_runway: 14
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: AAL4932, taxi to Gate D4 via Delta, Bravo, Alpha.
SLOT_GROUNDING: callsign=AAL4932; runway=05R; taxiway=DELTA,BRAVO,ALPHA; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=14; cross_runway=NA","{""callsign"": ""AAL4932"", ""pilot_alt"": 8000, ""assign_alt"": 5000, ""dist_nm"": 7.7, ""dist_mi"": 8, ""rwy"": ""05R"", ""hs_rwy"": ""14"", ""wind_dir"": 310, ""wind_spd"": 7, ""gate"": ""D4"", ""route"": ""Delta, Bravo, Alpha""}"
train,1175,ground_taxi_hold_short,"[Instruction]: You are ATC Ground Control. Issue taxi instructions and include a hold short restriction when required. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Runway <RWY> [RUNWAY] via <TXWY> [ROUTE], hold short of Runway <HSRWY> [RUNWAY]. [Scenario]: <F#> UAL7925, <GATE> C3, <RWY> 14, <TXWY> Bravo, Lima, Kilo, <HSRWY> 23R [Pilot]: Greensboro Ground, <F#> UAL7925, at Gate <GATE> C3, request taxi to Runway <RWY> 14.","[ATC]: UAL7925, taxi to Runway 14 via Bravo, Lima, Kilo, hold short of Runway 23R.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, UAL7925, at Gate C3, request taxi to Runway 14.
Structured context:
- callsign: UAL7925
- runway: 14
- taxi_route: Bravo, Lima, Kilo
- gate: C3
- wind_dir_deg: 270
- wind_spd_kt: 16
- distance_mi: 15
- distance_nm: 16.1
- pilot_alt_ft: 6000
- assigned_alt_ft: 6000
- hold_short_runway: 23R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL7925, taxi to Runway 14 via Bravo, Lima, Kilo, hold short of Runway 23R.
SLOT_GROUNDING: callsign=UAL7925; runway=14,23R; taxiway=BRAVO,LIMA,KILO; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23R; cross_runway=NA","{""callsign"": ""UAL7925"", ""pilot_alt"": 6000, ""assign_alt"": 6000, ""dist_nm"": 16.1, ""dist_mi"": 15, ""rwy"": ""14"", ""hs_rwy"": ""23R"", ""wind_dir"": 270, ""wind_spd"": 16, ""gate"": ""C3"", ""route"": ""Bravo, Lima, Kilo""}"
train,1176,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> ASA9170, <WIND> 330 at 14, <RWY> 23L, <DIST> 13mi [Pilot]: Greensboro Tower, <F#> ASA9170, <DIST> 13 miles out.","[ATC]: ASA9170, wind 330 at 14, Runway 23L cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, ASA9170, 13 miles out.
Structured context:
- callsign: ASA9170
- runway: 23L
- taxi_route: Echo, Alpha
- gate: D4
- wind_dir_deg: 330
- wind_spd_kt: 14
- distance_mi: 13
- distance_nm: 13.2
- pilot_alt_ft: 10000
- assigned_alt_ft: 4000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: ASA9170, wind 330 at 14, Runway 23L cleared to land.
SLOT_GROUNDING: callsign=ASA9170; runway=23L; taxiway=ECHO,ALPHA; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""ASA9170"", ""pilot_alt"": 10000, ""assign_alt"": 4000, ""dist_nm"": 13.2, ""dist_mi"": 13, ""rwy"": ""23L"", ""hs_rwy"": ""32"", ""wind_dir"": 330, ""wind_spd"": 14, ""gate"": ""D4"", ""route"": ""Echo, Alpha""}"
train,1177,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> SWA832, <WIND> 310 at 9, <RWY> 05R, <DIST> 15mi [Pilot]: Greensboro Tower, <F#> SWA832, <DIST> 15 miles out.","[ATC]: SWA832, wind 310 at 9, Runway 05R cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, SWA832, 15 miles out.
Structured context:
- callsign: SWA832
- runway: 05R
- taxi_route: Lima, Charlie
- gate: C3
- wind_dir_deg: 310
- wind_spd_kt: 9
- distance_mi: 15
- distance_nm: 17.0
- pilot_alt_ft: 10000
- assigned_alt_ft: 4000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA832, wind 310 at 9, Runway 05R cleared to land.
SLOT_GROUNDING: callsign=SWA832; runway=05R; taxiway=LIMA,CHARLIE; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""SWA832"", ""pilot_alt"": 10000, ""assign_alt"": 4000, ""dist_nm"": 17.0, ""dist_mi"": 15, ""rwy"": ""05R"", ""hs_rwy"": ""05L"", ""wind_dir"": 310, ""wind_spd"": 9, ""gate"": ""C3"", ""route"": ""Lima, Charlie""}"
